run_no,time_s,rss,vms_kb,pfaults,pageins,cpu_pct,uss,swap
0,15.974000692367554,10379419648,14780153856,None,None,98.9,10353393664,0
0,16.106702089309692,10761101312,14780153856,None,None,98.0,10735087616,0
0,16.241066455841064,11147501568,14780153856,None,None,104.2,11121475584,0
0,16.375479459762573,11297710080,14780153856,None,None,96.7,11290877952,0
0,16.512208700180054,11586199552,16088776704,None,None,95.1,11548950528,0
0,16.650278329849243,11972075520,16088776704,None,None,108.6,11935272960,0
0,16.790295124053955,12363063296,16088776704,None,None,100.0,12325031936,0
0,16.922099351882935,11055562752,14617448448,None,None,83.5,11128156160,0
0,17.04212737083435,5877043200,9363369984,None,None,100.0,5863075840,0
0,17.16613793373108,6236966912,9363369984,None,None,96.8,6222794752,0
0,17.293357849121094,6580506624,9363369984,None,None,102.2,6566703104,0
0,17.42162013053894,6956158976,9363369984,None,None,101.4,6941958144,0
0,17.55169415473938,7099158528,9363369984,None,None,92.3,7092416512,0
0,17.669659852981567,5835370496,8222519296,None,None,101.7,5820301312,0
0,17.787761688232422,5931184128,8222519296,None,None,101.6,5916209152,0
0,17.91370987892151,6293778432,9524150272,None,None,103.2,6272258048,0
0,18.039344549179077,6937604096,9524150272,None,None,95.5,6913986560,0
0,18.161592483520508,7339556864,9686855680,None,None,98.2,7328522240,0
0,18.28395438194275,7483387904,9849561088,None,None,106.2,7474450432,0
0,18.40650773048401,7639801856,10012266496,None,None,97.9,7628767232,0
0,18.53076148033142,7424667648,9686855680,None,None,88.5,7580532736,0
0,18.66082739830017,7599603712,10825781248,None,None,107.7,7584374784,0
0,18.802737951278687,7983435776,10825781248,None,None,98.7,7961862144,0
0,18.93699359893799,8350437376,10825781248,None,None,96.8,8328863744,0
0,19.05932116508484,8563560448,10825781248,None,None,98.1,8556752896,0
0,19.181906938552856,8672698368,10988486656,None,None,97.9,8663707648,0
0,19.302085161209106,8726306816,10988486656,None,None,108.2,8719458304,0
0,19.425528049468994,8947163136,12297109504,None,None,97.2,8909148160,0
0,19.55204749107361,9302630400,12297109504,None,None,102.7,9264427008,0
0,19.68141794204712,9668583424,12297109504,None,None,100.5,9630195712,0
0,19.811930179595947,9865281536,12134404096,None,None,99.6,9998909440,0
0,19.944666147232056,9942876160,12297109504,None,None,90.4,9931788288,0
0,20.073455095291138,10027941888,12297109504,None,None,100.9,10021093376,0
0,20.205430269241333,10224680960,13605732352,None,None,106.1,10161111040,0
0,20.338661193847656,10603479040,13605732352,None,None,97.6,10538758144,0
0,20.473088026046753,10986471424,13605732352,None,None,104.1,10922061824,0
0,20.606416940689087,11087470592,13443026944,None,None,90.0,11146199040,0
0,20.728316068649292,5827952640,9363369984,None,None,98.4,5819375616,0
0,20.850483179092407,5909872640,9363369984,None,None,98.2,5901402112,0
0,20.972964763641357,5992185856,9363369984,None,None,98.0,5983678464,0
0,21.095686674118042,6074761216,9363369984,None,None,105.9,6066311168,0
0,21.219074726104736,6157336576,9363369984,None,None,97.2,6148972544,0
0,21.342915773391724,6240043008,9363369984,None,None,96.9,6231547904,0
0,21.466501474380493,6323404800,9363369984,None,None,105.2,6314872832,0
0,21.5904803276062,6407028736,9363369984,None,None,96.8,6398464000,0
0,21.714673280715942,6490521600,9363369984,None,None,96.6,6482030592,0
0,21.839502573013306,6574014464,9363369984,None,None,104.1,6565502976,0
0,21.96414566040039,6657769472,9363369984,None,None,104.3,6649372672,0
0,22.08914303779602,6741917696,9363369984,None,None,96.0,6733455360,0
0,22.214587926864624,6825934848,9363369984,None,None,103.6,6817472512,0
0,22.339699268341064,6910214144,9363369984,None,None,95.9,6901747712,0
0,22.465479373931885,6994624512,9363369984,None,None,103.3,6986076160,0
0,22.59155797958374,7079559168,9363369984,None,None,95.2,7071027200,0
0,22.71406388282776,5834244096,9363369984,None,None,97.9,5825732608,0
0,22.836631298065186,5916295168,9363369984,None,None,106.1,5907906560,0
0,22.95938467979431,5998608384,9363369984,None,None,97.8,5990064128,0
0,23.082613706588745,6081314816,9363369984,None,None,105.5,6072856576,0
0,23.20581579208374,6164021248,9363369984,None,None,89.3,6155661312,0
0,23.329679012298584,6246858752,9363369984,None,None,105.0,6238420992,0
0,23.453375339508057,6330220544,9363369984,None,None,97.0,6321741824,0
0,23.57745885848999,6413582336,9363369984,None,None,96.7,6405140480,0
0,23.701751470565796,6497075200,9363369984,None,None,104.6,6488489984,0
